Lshape,Rshape,Label,unknown,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,RT,subject
2,3,3,1,607.741379,371.6370036,750.1462403,360.0564198,112.4427912,28.30383236,19.168986,2.091399819,10
1,2,2,1,625.1841299,407.0662656,742.6263398,390.655207,122.5590746,26.92395839,19.48801677,2.810621045,10
3,1,1,1,620.6940644,402.2330217,747.1684325,364.2551954,61.92517478,152.5984695,136.2965875,1.305340002,10
3,1,1,2,624.0981656,375.0121946,759.6909827,378.2150878,150.0768119,124.0534892,122.2082576,1.355622183,10
1,2,2,2,609.6250301,363.1999254,748.5196439,405.2838218,60.06679572,33.55615534,28.13291377,2.024505666,10
2,1,2,1,627.1726024,384.4081705,758.626207,386.1659362,70.12248695,159.9252402,47.79401438,1.773665955,10
2,3,2,1,616.741431,390.3476151,741.4941905,366.5027628,139.6413187,46.41342605,150.3501943,2.12490228,10
3,1,3,1,621.1395064,390.9184888,746.9329553,398.0364976,155.1585864,72.64560132,158.8655889,1.974402204,10
1,2,1,2,611.8524766,403.5581427,760.9474619,401.1065902,150.3913555,118.7337621,157.1322542,1.740188621,10
3,2,2,2,619.8833628,412.2974497,755.541033,400.9304666,69.60263933,43.82407233,26.65841773,2.17502556,10
2,1,1,1,610.1329195,357.7789107,748.3589267,403.1717416,157.2760931,70.59915139,34.08514875,1.639889329,10
2,3,3,2,616.935087,369.7429001,759.4104816,367.9194911,121.9498798,142.9625415,163.8494406,2.173894148,10
3,2,3,2,607.1864713,369.160069,743.7228845,407.823662,139.6471357,164.9259466,133.9376869,1.205002844,10
1,3,1,2,615.6225711,403.899347,749.039532,391.6266917,106.8564678,143.351066,118.7040936,1.188279394,10
3,1,1,1,619.0666375,376.9805263,758.4288383,375.2506674,162.8444224,67.4984104,60.37710712,1.154782949,10
1,3,3,2,625.2631672,394.4564206,754.0812049,408.0969408,15.64117919,40.6506938,41.21921795,2.693587333,10
2,1,1,1,628.812066,409.295698,757.0765299,411.4845459,17.04354434,107.3387102,122.6505278,1.238460006,10
2,3,2,1,610.3055429,409.0232735,759.9788051,376.8465808,57.76212433,153.4270824,41.29824779,1.422356019,10
2,3,3,1,625.0085874,361.5389757,750.8417619,387.8920225,124.6826931,30.35061582,24.06179921,1.639840137,10
3,2,2,2,622.842859,375.6204243,754.1125603,357.8667971,136.3737098,158.2141298,156.872317,1.77360013,10
1,2,1,1,622.674082,374.848134,755.7793477,408.0794831,138.6540206,48.4610879,129.9340993,1.372203011,10
2,1,2,2,614.1525297,409.9406715,739.7503847,393.0976129,51.82366935,20.60941502,38.04429138,2.074648057,10
1,2,1,1,617.3450522,358.5587626,750.7694634,388.1741147,34.89006492,131.4649168,43.87088606,1.506005472,10
3,1,1,2,609.4235998,404.0170057,747.8726299,384.326917,151.8537457,115.5450801,129.6480945,1.037778611,10
1,2,2,1,627.8606214,380.4014788,740.0664356,358.3855564,32.37790646,126.2103476,133.3149251,1.271845681,10
3,1,3,2,627.6320667,407.8964491,747.7765562,374.6948472,119.9070659,157.7269407,120.2220709,1.238422493,10
1,2,2,2,623.7626353,392.0714667,744.3481057,379.6861054,59.72646197,23.45881357,20.32999596,2.108163967,10
3,1,3,1,625.9567674,362.2042334,754.1541355,365.1970378,110.8526812,27.84112332,116.3402058,1.288496935,10
1,3,1,1,624.8196184,391.0945808,742.8436998,361.7883913,49.51752707,146.0766487,39.79926435,1.706720841,10
3,2,3,2,628.1617909,367.0091674,748.8529998,390.3653517,62.53138761,36.98695882,55.96360376,1.037822848,10
1,3,3,1,628.1414645,395.800043,745.326943,389.551649,73.87066353,162.4522993,144.4173229,1.823928317,10
2,1,1,2,606.3887618,369.7164866,745.6011887,368.9850906,74.23110004,40.25444187,35.94240774,1.606419073,10
3,2,2,1,616.4670628,363.5800524,759.7774166,360.0075127,144.5827752,57.57733447,48.52162883,1.823874171,10
2,3,2,2,622.3490732,358.4922337,751.6403406,401.4816581,19.60216451,47.91719329,27.72421398,2.058023345,10
2,1,2,2,607.3132644,393.1098296,744.3494483,384.7229143,62.05479378,26.81430657,53.01850281,1.338819814,10
3,1,1,2,612.0627816,408.5644779,752.2318185,374.8482975,68.24227154,46.72967852,25.06878259,2.056925554,10
1,2,1,2,626.0478874,409.8378375,754.6737148,408.4237109,141.7744072,120.6618967,138.8614858,1.539506164,10
3,2,2,2,613.434777,398.3900833,749.7909527,379.5014161,141.7932349,163.3993119,155.7523667,1.690013671,10
1,3,1,1,612.320741,369.6960806,747.2491458,371.0060187,23.21502707,107.5117402,27.43165144,2.007757798,10
3,2,2,1,607.5634363,381.2308,749.6590975,395.4158497,105.5051692,20.49078839,20.78878916,2.057928854,10
3,2,3,2,617.8201661,369.0609545,742.9061651,410.3169196,71.89581361,36.41352478,60.18841659,1.188262407,10
2,3,3,1,624.4741862,384.6841176,750.5117389,406.0876846,127.417095,34.27865678,42.2589854,1.48926185,10
2,1,2,1,627.6192753,404.6241765,753.5668805,377.5849706,43.67439136,129.3069239,38.26043261,1.639817134,10
3,1,1,2,629.2945699,393.5886646,753.4724354,374.5875485,137.9361803,159.0441029,162.7964383,2.141508943,10
1,3,3,2,616.2324906,391.7923633,755.2163795,373.9379167,47.65369408,72.40101934,65.04086269,0.770124498,10
1,3,1,1,607.2362147,380.4915862,758.9453051,360.5442037,30.94988999,125.3754969,32.24288228,1.639828459,10
3,1,3,2,622.7084808,377.4886407,750.773559,378.4480264,149.7190166,127.3278962,148.5661769,1.572839462,10
1,2,2,2,605.0729588,375.7385369,742.204499,369.3003066,39.40637101,66.78895703,56.71782368,1.154795689,10
2,1,1,2,614.7015664,368.1561793,757.0155253,409.3083607,40.66698277,70.08915843,66.59600758,1.322068406,10
2,3,2,1,624.0239368,391.4059229,750.4840421,383.9245417,67.54654006,149.9882539,45.20900708,1.338866175,10
1,2,1,2,622.0960922,398.688357,744.0160714,412.8941628,25.94416402,47.80434327,22.99466703,1.656611363,10
1,3,3,1,611.1468043,383.3477004,759.3664388,406.3040814,125.3496695,43.44448387,33.98594634,1.623105363,10
3,2,3,1,626.6916766,391.6879725,750.5127418,362.33539,138.7371142,45.02114608,137.8738845,1.5728883,10
1,2,2,1,617.4112997,409.2261367,740.5426299,409.5903332,58.78456257,144.5304472,137.4292616,1.455846802,10
2,1,2,2,612.8614242,382.3026845,756.2304959,389.4670636,162.5411603,122.8304273,161.5519103,1.857320008,10
2,3,2,2,616.1363138,382.3283066,749.4405356,403.5442534,31.55697704,59.17285455,41.52344619,1.690051892,10
2,1,1,1,605.9082309,388.9201989,740.7151016,391.8115235,134.2672871,50.26814801,135.295495,2.777179454,10
3,1,3,1,611.3379552,363.148893,743.1589834,386.128705,114.5804417,16.75457256,142.0153272,1.589720396,10
2,3,3,2,615.9253143,412.208525,749.7634929,395.3175161,53.95958282,30.94526943,45.00273553,1.957618946,10
2,1,1,2,608.0829538,377.0959477,751.7681436,374.2156196,17.27385092,52.59840344,58.31388662,1.137054429,10
2,1,1,2,619.2631489,371.1797664,737.7627028,365.7398654,54.3068661,27.71334959,21.60614844,1.740215163,10
1,2,2,1,623.2341855,399.4549954,759.8749096,360.5638839,36.37629073,126.223667,125.9649245,0.954132697,10
1,2,2,2,617.0820005,373.954549,739.6868687,365.7684011,109.279877,149.2506271,141.4581387,1.489291578,10
3,1,3,2,606.1792008,360.0761838,737.3964452,356.8935061,118.3694422,154.0739664,121.0735801,0.770140423,10
2,3,2,1,605.8328402,370.8942864,738.9401529,406.9214061,132.2634098,37.21569747,137.0412228,1.790354015,10
1,3,1,2,626.5725106,380.7090613,755.6338218,375.8258111,62.42152739,39.93815067,53.10777101,1.037713493,10
1,3,3,1,605.1518512,409.7379644,742.8760588,394.4327817,147.4994597,65.3786529,57.3131679,1.188257098,10
3,2,2,2,625.5726625,364.0721539,736.2624858,383.5201606,154.2503321,117.3475159,134.8123687,1.271875762,10
1,2,1,1,614.9566297,410.3074174,739.432637,376.522546,52.73801352,141.5153528,39.13954815,1.589610333,10
2,1,2,2,626.3625864,386.5453646,740.3382779,372.8086847,56.48667792,20.8080658,42.85744308,1.690047645,10
3,2,2,2,610.1784371,411.6702211,741.4033027,377.7653934,141.745482,163.1849491,162.3057779,2.024570784,10
3,1,3,2,626.7971393,369.4522968,743.5268632,403.399961,41.77230831,15.84655686,47.15505212,1.506023875,10
1,3,1,1,627.6701407,378.234642,760.8187476,403.1282014,33.38542399,116.4153955,31.88115364,1.907468769,10
3,1,1,1,622.0821039,369.5404244,740.2949065,380.754254,160.8915707,64.07144558,41.3012437,1.489317058,10
3,2,3,1,612.8173114,390.8648034,750.2937911,407.3876697,48.35638663,147.9595735,35.12079841,1.656515103,10
3,1,1,1,606.5713197,395.2171159,751.5596473,372.9167526,124.697998,40.60828156,40.23123682,1.556227136,10
2,3,3,2,614.1374395,392.1052794,753.4697476,410.9810088,56.92006095,32.16022108,29.61593337,1.756934366,10
2,3,2,2,618.6103677,358.3198048,757.1537287,374.7735451,107.6719933,140.9757179,123.7869932,1.021025788,10
2,1,2,1,629.8689896,371.2386795,746.7160034,382.9582571,154.8559586,64.83798628,138.4169066,2.024567599,10
1,3,3,2,607.6696437,376.2117455,754.3723407,389.0961152,28.60160616,61.05295326,53.97710868,0.970840575,10
3,1,3,1,622.9614881,360.770906,760.8830933,382.6877361,128.4625695,41.25284553,135.4760612,1.606404209,10
2,3,3,1,607.1603608,387.4999671,748.9987722,395.0534951,130.5306821,32.28977322,26.79309566,1.957631686,10
1,2,2,1,621.4189354,382.2017817,753.4589265,364.9865727,108.3379889,24.36791076,14.03571634,1.940886295,10
2,1,1,1,617.1888239,382.4689348,739.1995665,398.327658,140.3069889,40.51896069,34.26783246,1.705572088,10
3,2,2,2,620.429381,375.1735656,742.8704306,403.6362419,157.3163113,136.6562794,140.5177275,1.69006534,10
2,3,3,2,626.299631,393.4640284,738.9430239,398.9182339,155.8051869,131.4320329,142.0425758,1.271967422,10
2,1,2,1,609.8787523,392.6415039,744.2670425,368.3920239,108.9213217,28.15598916,122.3381962,1.104592428,10
3,2,2,1,620.2592753,385.523602,742.1994638,396.6313701,37.21661314,136.8816799,146.7973805,1.773645783,10
2,1,1,1,610.4725441,411.4685857,743.8043896,373.623858,20.64348107,111.636871,127.7249501,1.087873225,10
3,2,3,2,616.2559801,370.9529113,749.6304572,406.3048504,73.90113599,34.37453277,62.06122144,0.703223621,10
1,2,2,2,618.200304,376.1102162,757.770866,378.8086875,148.2412841,114.6137095,117.5584578,0.937409601,10
3,2,3,2,612.3443953,400.5558614,749.6259836,374.6617739,164.0732271,130.4988834,169.1052554,2.358965811,10
2,1,2,1,609.991007,391.7593403,749.2540385,377.295008,121.5702686,39.3384611,138.5290727,1.355489825,10
2,3,3,1,614.8218479,370.2371029,750.2967166,397.4587638,152.3499632,58.31104943,59.66658291,0.92067872,10
1,2,2,2,621.3987042,371.4436066,757.41344,407.0690234,54.40156709,25.52806336,30.57580792,1.455882899,10
1,3,1,2,614.0110873,398.6174248,748.5381017,403.4154432,74.58481585,49.11519993,70.28941964,0.870468734,10
1,2,1,1,628.4215186,409.4672288,750.2064647,390.0431585,17.39454244,113.2334427,20.55903935,2.208548194,10
1,2,1,1,617.9192501,405.5302013,752.0038024,390.2067471,137.2227305,53.51041308,139.1933876,1.322089286,10
2,3,2,2,610.7030866,394.3048879,740.5268011,374.5697359,23.25173407,52.88513949,17.41175055,1.957580017,10
1,3,3,2,626.9960548,404.4201321,742.9908191,401.9828129,41.50018096,67.49010858,61.38250305,1.004351884,10
1,3,1,1,625.2696135,408.1962196,748.4488237,361.756062,45.67097879,141.2419013,33.11649178,1.455856711,10
3,1,3,1,623.2081995,362.6245656,756.4164467,383.8477137,154.4970233,74.12409359,140.5489681,1.439174314,10
1,3,3,1,625.6099177,405.2276774,740.3265271,408.7851214,139.3003798,53.59464509,43.02207479,2.208519528,10
3,1,1,2,622.6324186,389.5862007,742.0832578,409.5172979,149.1054602,116.4219079,114.7100402,0.686581922,10
2,3,2,2,611.2818783,380.5472136,746.7987149,405.8882832,109.1207169,149.0651086,110.152819,1.071244974,10
3,1,3,2,614.4557264,409.3413574,752.6378805,380.3094237,61.1832222,35.77948582,52.9032007,1.238463545,10
3,1,1,2,612.3886183,407.7036778,743.384152,384.0944215,65.63717141,34.77990436,44.14279301,1.104702844,10
2,3,3,2,629.900778,357.9104354,742.8800265,364.6696975,30.63760863,69.92582992,60.79192309,1.003299745,10
3,2,3,2,609.2598125,370.0574445,754.2823387,360.6649328,159.9916214,137.2614592,157.0581749,1.656573142,10
1,3,1,2,608.2181208,378.2881517,754.5160051,378.4368223,123.5793888,161.6714081,127.2369669,1.071178441,10
3,1,1,1,622.2392641,360.3369282,749.0097727,379.1568055,69.78077692,150.9156995,147.8042575,1.706744199,10
1,3,3,2,607.0272165,397.5342878,747.6917918,390.9970787,118.6762095,141.2049155,152.4119549,1.522755818,10
2,1,1,1,610.8951248,396.037316,756.2532377,406.0747769,45.50028521,129.9021916,143.0202246,1.372237693,10
2,3,2,1,619.06984,410.5669785,760.7577831,375.1986412,118.9944431,30.20289444,133.5091159,1.455825214,10
2,3,3,1,617.4297596,397.1310365,741.2321751,395.8838179,156.0071289,58.11884404,44.41494462,1.138101613,10
3,2,2,2,628.4917899,381.0118859,736.0065214,356.6365629,30.70674839,59.30558699,49.49031014,0.970837744,10
1,2,1,1,611.628021,361.3143344,744.1643405,358.3711631,127.2571565,33.37386917,138.385603,1.37222106,10
2,1,2,2,621.7244604,393.0142131,747.8280405,393.9412471,58.47740883,22.32637826,51.80294885,1.021011985,10
1,2,1,1,615.8507428,387.6500472,753.7258396,370.535216,144.8801413,54.82444037,141.5040114,1.455859896,10
3,1,1,2,605.8884037,388.0896927,747.3486622,369.1603193,106.0384284,135.2696875,130.8952485,1.439194486,10
1,2,2,1,617.7618077,389.9316981,753.3676663,384.848313,121.8772493,34.79583904,50.72798511,1.188260991,10
3,1,3,2,625.9237508,403.9039655,738.8499466,375.2373134,123.3364938,161.8102195,114.1887126,0.887231113,10
1,2,2,2,620.911094,395.8057291,737.1942664,370.6552431,142.8801607,108.4298549,113.0180301,0.837107832,10
3,1,3,1,610.5535479,377.2918465,758.6371832,360.4925403,65.37235881,156.2100434,45.41859874,1.271869746,10
1,3,1,1,623.6293682,363.0881805,743.2232101,385.3026166,112.8421448,26.44343891,126.1502374,1.154851251,10
3,2,3,2,615.1604222,411.3490227,756.7502859,380.0815342,52.52719281,28.39740831,45.07809694,1.121435141,10
1,3,3,1,617.7204846,373.6238794,750.1921539,398.5867505,141.6666194,49.06507896,45.133217,1.138120724,10
2,1,1,2,625.1195957,378.9427925,737.2559669,411.0159236,159.0037878,135.3226223,133.0875189,1.30533894,10
3,2,2,1,626.4506343,386.6893554,755.7070996,398.2752154,59.49424271,152.2216898,157.9944121,1.690084805,10
2,3,2,2,624.9447047,369.552876,739.3261146,363.2802376,153.0737745,117.2211717,164.282408,2.007850873,10
2,1,2,2,629.0304753,410.170149,754.9065369,394.262199,122.7998091,148.1582637,118.9210922,2.308814219,10
2,1,1,2,613.799683,401.2011274,738.5039629,382.7006485,52.17155247,19.9781182,23.34682414,1.755798707,10
2,1,1,2,617.7976502,379.9301342,754.7082566,398.0363269,122.9541352,147.6516192,156.1293547,1.623119519,10
1,2,2,1,614.6758393,392.1121451,736.6543976,388.2193104,55.42316304,142.2691803,138.5102283,1.455915104,10
1,2,2,2,617.3108243,373.7233041,754.7053407,356.4392012,56.59897969,20.8771042,24.31243342,3.713732622,10
3,1,3,2,607.5338303,389.1957848,750.7075459,385.7428144,64.36320107,36.68502278,57.0919966,2.208458304,10
2,3,2,1,620.6618622,392.6095643,736.7532499,403.7751845,32.81525238,124.003095,29.50272033,1.623070327,10
1,3,1,2,607.3652508,394.0666849,740.698805,397.7479916,15.27890005,38.72633389,6.220208978,2.141582908,10
1,3,3,1,619.0506724,363.1179915,752.5931667,394.419549,56.58521958,149.4145528,152.0062256,1.740187913,10
3,2,2,2,609.9905712,356.4857504,741.4420165,373.135715,149.1875444,113.2482942,125.4894165,1.15482117,10
1,2,1,1,609.6600693,364.8118489,745.82041,403.4413539,105.5607211,17.62966418,130.1950415,1.723468002,10
2,1,2,2,608.5561625,402.0956442,736.7663901,358.6873195,122.3182713,161.1270706,113.3236296,0.736811726,10
3,2,2,2,623.4708914,411.3716932,738.5807533,398.1066186,144.5393483,114.9639057,112.2771515,1.221763099,10
3,1,3,2,607.8609905,390.6460067,737.9156278,369.3075536,122.2418999,159.4644319,125.2402289,1.305331863,10
1,3,1,1,610.8606467,358.1298772,741.1710965,393.8118031,111.0424987,17.2446603,133.3450914,1.522812795,10
3,1,1,1,623.9921984,394.5472453,742.1669862,399.2804104,155.1051016,55.79480348,44.52379628,1.455865205,10
3,2,3,1,620.9391719,366.507416,736.4734467,357.5242204,148.0390681,49.50236516,135.4999734,1.221732309,10
3,1,1,1,617.3552315,406.8310128,746.6428488,405.8342518,143.0614006,53.92469382,46.26300739,1.35551389,10
2,3,3,2,622.608698,402.891253,755.3652968,401.9528098,52.6102763,72.97027281,59.47541907,1.021002784,10
2,3,2,2,619.8543689,398.1076689,750.8272693,377.2406615,144.0899749,109.3637018,133.8654075,1.37228547,10
2,1,2,1,618.8443615,401.7255242,737.0308165,394.2761632,114.7382762,25.55099909,126.4065519,1.455910857,10
1,3,3,2,621.6477253,396.6829287,739.016865,381.4919493,137.3698845,106.3837582,116.8196471,0.803628021,10
3,1,3,1,606.470691,365.5749499,741.5988316,408.9261762,116.8013032,23.23379526,128.7046198,1.288673176,10
2,3,3,1,607.0365356,372.1987849,741.6268367,408.0845323,121.2054331,27.84942855,37.3820313,1.455911919,10
1,2,2,1,621.2122665,403.7148869,753.5919213,397.4558551,44.75167368,138.2774888,141.9886878,1.639915164,10
2,3,2,1,618.8640153,367.3688178,759.2700699,385.9432163,105.0743662,23.24080608,120.1347822,1.070023318,10
2,1,1,2,629.5098782,403.0620494,753.8206783,394.9435297,134.7709104,159.7969799,155.388036,1.572919443,10
1,2,2,1,618.9884967,367.5635106,756.7070068,386.0815345,33.99366634,123.8539805,141.7562242,1.388972822,10
1,3,3,2,625.8298401,400.9237313,755.3791365,377.2968861,63.91880262,32.52100638,23.04623956,1.673315348,10
3,1,3,1,628.2984187,398.110333,738.3330259,359.1502394,63.40685453,156.308813,47.94316939,1.556205194,10
3,1,1,1,607.8768484,373.9200184,742.7890218,390.5471085,151.5653108,68.27107956,54.34933413,1.121330741,10
3,2,2,1,628.8503436,368.3475272,746.2770594,391.8604145,136.3565415,50.8553494,53.89738073,0.803551579,10
2,1,2,2,622.9839391,404.1930799,747.071689,378.2180358,32.44718411,56.40997662,31.95104397,1.673321365,10
1,3,3,2,618.2210046,377.6339993,747.5667726,361.3141092,134.7153575,161.8694697,151.582909,1.756885528,10
3,2,2,1,608.6564914,372.0298482,743.919247,402.7470466,60.4505957,147.95284,156.4417932,2.091443702,10
3,2,3,1,624.3857942,357.0242239,751.2302249,395.9861525,156.9603862,71.59979642,161.1150461,2.141581492,10
2,1,1,1,615.7951517,389.4043223,751.7835729,368.9624407,123.1007621,25.54272943,30.0930936,1.807052338,10
1,3,1,2,612.4618785,375.0179065,749.4075797,369.5257558,51.77453329,17.82448507,52.50478453,1.388952649,10
2,3,3,2,607.360687,402.320274,743.7720904,385.272788,19.38341217,48.41098693,48.52952842,1.305326908,10
2,3,2,2,611.5005164,389.2196886,757.0930258,397.0061154,58.7974755,30.03930395,53.27047554,0.937370672,10
1,3,1,1,605.606046,371.7424938,749.751036,395.6857489,34.64036599,124.7881217,33.62705629,1.606372358,10
3,2,3,1,607.000279,360.1254462,737.9838452,407.3194373,61.4171628,149.8452764,44.98616598,1.522761126,10
1,2,1,1,618.8328395,401.5039027,755.8012016,405.2057368,70.43525259,156.7069547,52.75924409,1.288677423,10
1,2,1,2,610.7510156,412.4169505,738.926008,360.01944,128.0613449,162.8075451,116.4004731,1.02107321,10
3,1,1,1,608.2128337,398.5498257,751.9283916,401.900236,119.0838783,32.20272289,43.78054263,1.255203628,10
2,1,2,1,624.2521863,363.4934929,759.5280992,370.5761954,72.32516771,164.4880145,47.56621615,1.154855852,10
1,2,1,2,610.9370403,412.4913548,741.5000271,410.212988,61.37122393,29.40705581,63.96433539,0.837115972,10
3,2,3,1,624.6090722,358.9891504,736.7229523,374.4348821,64.46130232,159.8303446,49.5937325,1.455895286,10
2,3,3,2,620.4169058,360.8494749,743.7179304,405.9792848,113.4413581,140.7813792,147.8140288,1.506074482,10
2,3,3,1,613.4969188,393.2489217,737.6861528,369.9242777,54.56216473,137.9235668,133.5583647,1.103482604,10
